number,value,datetime_start,datetime_complete,duration,params_Q10,params_SPAN,params_TDWI,params_TSUM1,params_TSUM2,state
461,356.4299442645406,2024-03-04 11:44:08.950225,2024-03-04 11:44:08.979658,0 days 00:00:00.029433,1.977623839058701,33.27676828926018,0.5679628753907239,557.4068415234337,1349.0990270345515,COMPLETE
462,248.6207719592104,2024-03-04 11:44:09.165624,2024-03-04 11:44:09.195226,0 days 00:00:00.029602,1.9904720640803901,34.45415024436861,0.571577749517927,545.5099922775258,1354.874235745506,COMPLETE
463,1491.6659810739914,2024-03-04 11:44:09.394246,2024-03-04 11:44:09.429072,0 days 00:00:00.034826,1.9661337660608182,32.66861864114221,0.5648639441759882,626.0231115746575,1508.8119634620764,COMPLETE
464,2562.2233721211187,2024-03-04 11:44:09.622567,2024-03-04 11:44:09.655057,0 days 00:00:00.032490,1.9565882834060493,32.97757568354298,0.5778683825769482,764.3169668976764,1322.9026715810016,COMPLETE
465,1223.1041307033463,2024-03-04 11:44:09.830908,2024-03-04 11:44:09.860994,0 days 00:00:00.030086,1.9018976282486697,32.42870049572556,0.5244388355569707,605.3414375216935,1568.9552361628173,COMPLETE
466,1320.337112737919,2024-03-04 11:44:10.043886,2024-03-04 11:44:10.074692,0 days 00:00:00.030806,1.9243623752559647,33.35260769213553,0.5748657844654231,649.7026525421966,1299.851980079869,COMPLETE
467,1657.8064417435592,2024-03-04 11:44:10.260245,2024-03-04 11:44:10.291248,0 days 00:00:00.031003,1.9761423977800003,33.570713099637054,0.5336380679140338,675.3991653085252,1337.9479748514818,COMPLETE
468,109.89640425179849,2024-03-04 11:44:10.481312,2024-03-04 11:44:10.516081,0 days 00:00:00.034769,1.9867102375240677,33.14786481152405,0.5585218053762999,531.8183184640577,1397.2567955415934,COMPLETE
469,401.3739579893745,2024-03-04 11:44:10.700973,2024-03-04 11:44:10.731564,0 days 00:00:00.030591,1.9725486010096118,32.83903563667991,0.5846332753585131,539.2274590962172,1482.5185582665529,COMPLETE
470,389.5865776375705,2024-03-04 11:44:10.912541,2024-03-04 11:44:10.943340,0 days 00:00:00.030799,2.1073043289104763,34.02350249667363,0.4353722176377227,525.8008658937512,1308.65850171618,COMPLETE
471,428.3798718383061,2024-03-04 11:44:11.129101,2024-03-04 11:44:11.158779,0 days 00:00:00.029678,1.9966774791650261,32.25071633780165,0.4838479815979694,515.3308415319566,1329.487875375924,COMPLETE
472,35.71396059712374,2024-03-04 11:44:11.341442,2024-03-04 11:44:11.372026,0 days 00:00:00.030584,1.9451685487248163,32.51933403510008,0.569227959227545,535.6382079689133,1348.7236602672772,COMPLETE
473,142.00668345622034,2024-03-04 11:44:11.565640,2024-03-04 11:44:11.599440,0 days 00:00:00.033800,1.9591817231041444,33.42300994836094,0.4945537719892693,530.0460550538697,1358.0117387512528,COMPLETE
474,326.13599363518415,2024-03-04 11:44:11.778605,2024-03-04 11:44:11.808869,0 days 00:00:00.030264,1.9804895934122753,33.70708736720612,0.5644392662840938,543.5306238233244,1417.302272061963,COMPLETE
475,366.35556510436277,2024-03-04 11:44:11.994442,2024-03-04 11:44:12.024759,0 days 00:00:00.030317,1.963845868818612,28.854941164447908,0.5388862037784886,579.972274002839,1318.3163762485185,COMPLETE
476,179.5281169589559,2024-03-04 11:44:12.215275,2024-03-04 11:44:12.245242,0 days 00:00:00.029967,1.879575555892716,29.311992742380458,0.5478627605200952,563.728120879563,1337.6758732298094,COMPLETE
477,2532.8370712115543,2024-03-04 11:44:12.428461,2024-03-04 11:44:12.459646,0 days 00:00:00.031185,2.0074535322721596,30.672373066662857,0.5708704316984891,748.1234542926421,1403.9326548866004,COMPLETE
478,92.52095883497401,2024-03-04 11:44:12.639270,2024-03-04 11:44:12.669379,0 days 00:00:00.030109,1.9699706887806854,36.06445821736895,0.4644240699694751,551.496521255183,1346.4222411123883,COMPLETE
479,248.44679355495006,2024-03-04 11:44:12.848286,2024-03-04 11:44:12.878479,0 days 00:00:00.030193,1.9898534400069412,35.51201056281726,0.5548583810392692,522.3666055211286,1276.0533699717237,COMPLETE
480,30.999493979111335,2024-03-04 11:44:13.070151,2024-03-04 11:44:13.105197,0 days 00:00:00.035046,1.9140559106517325,35.86468696369622,0.5808913178859885,534.0803358156373,1327.7600732747026,COMPLETE
481,35.23255714861609,2024-03-04 11:44:13.310496,2024-03-04 11:44:13.345084,0 days 00:00:00.034588,1.952032639007156,33.032184679643336,0.5664965570867025,540.134175308058,1313.75266674613,COMPLETE
482,1391.988497285149,2024-03-04 11:44:13.548471,2024-03-04 11:44:13.583345,0 days 00:00:00.034874,1.9817333445402767,33.29375752105344,0.5306085891347635,639.5141265867095,1394.844586117628,COMPLETE
483,16.207232726014887,2024-03-04 11:44:13.789118,2024-03-04 11:44:13.820824,0 days 00:00:00.031706,1.968053449050152,34.82272834675734,0.560912108597021,527.3986838815113,1359.1791704534487,COMPLETE
484,2244.312519660269,2024-03-04 11:44:14.014291,2024-03-04 11:44:14.045882,0 days 00:00:00.031591,1.9627790135973127,34.996047136598705,0.5602286969028052,722.460085079979,1359.901127812911,COMPLETE
485,131.7080376440372,2024-03-04 11:44:14.232141,2024-03-04 11:44:14.264398,0 days 00:00:00.032257,1.9382664540548986,34.83314632360829,0.5619707573366348,520.6715619445013,1348.1792408846247,COMPLETE
486,19.947377785479528,2024-03-04 11:44:14.451434,2024-03-04 11:44:14.481648,0 days 00:00:00.030214,1.9773253030491096,35.08044546136448,0.5658780480779506,526.350137132023,1364.7183113016465,COMPLETE
487,156.0358750094015,2024-03-04 11:44:14.664244,2024-03-04 11:44:14.694883,0 days 00:00:00.030639,1.9723870761659072,34.331094689672526,0.5748234649937508,514.2928117988389,1359.7037087402607,COMPLETE
488,17.161368090625157,2024-03-04 11:44:14.875831,2024-03-04 11:44:14.905841,0 days 00:00:00.030010,1.9572584598387874,35.29329365789876,0.5675830494513,525.2047594352132,1366.4078322445284,COMPLETE
489,33.554064243316134,2024-03-04 11:44:15.087953,2024-03-04 11:44:15.119510,0 days 00:00:00.031557,1.9677778165235587,35.307715637413416,0.5675338465583053,524.534136362665,1356.2080572412963,COMPLETE
490,583.8051852215178,2024-03-04 11:44:15.302467,2024-03-04 11:44:15.332588,0 days 00:00:00.030121,1.9571560257161107,35.2084768376174,0.5726337966114088,569.3524200875784,1365.5667170447177,COMPLETE
491,36.221758886698645,2024-03-04 11:44:15.539127,2024-03-04 11:44:15.573476,0 days 00:00:00.034349,1.9758411621381546,34.74343195718196,0.5652685852138363,516.7325385047758,1411.2561238902385,COMPLETE
492,2124.461524891953,2024-03-04 11:44:15.768161,2024-03-04 11:44:15.802045,0 days 00:00:00.033884,1.9650801663729545,35.34784538333554,0.5698427681754287,695.407119367056,1432.902936957994,COMPLETE
493,360.9431325509615,2024-03-04 11:44:15.998173,2024-03-04 11:44:16.029785,0 days 00:00:00.031612,2.0008308597291635,34.62632329741628,0.5586899155486216,527.7301430527417,1202.6371862406656,COMPLETE
494,591.059095056202,2024-03-04 11:44:16.223053,2024-03-04 11:44:16.253793,0 days 00:00:00.030740,1.9769421729671068,35.13625325644527,0.4061198714472815,509.9191957194973,1354.209086684851,COMPLETE
495,159.9483703097456,2024-03-04 11:44:16.443004,2024-03-04 11:44:16.476349,0 days 00:00:00.033345,1.956696401331958,34.38470890928513,0.5763910659001973,516.6587158310862,1346.9350222420796,COMPLETE
496,89.00648464507545,2024-03-04 11:44:16.666865,2024-03-04 11:44:16.697632,0 days 00:00:00.030767,1.9910274947888822,35.31992646057233,0.5643363227971903,522.1332932402877,1420.2095797182997,COMPLETE
497,89.48599215185939,2024-03-04 11:44:16.897610,2024-03-04 11:44:16.928378,0 days 00:00:00.030768,1.9309578787587034,34.85602740138846,0.5028664097835623,527.0490648066854,1385.2847685747117,COMPLETE
498,118.54266375824953,2024-03-04 11:44:17.126894,2024-03-04 11:44:17.162654,0 days 00:00:00.035760,2.0280600795551145,34.879453917700516,0.5687188204937704,530.8569795406326,1374.410052532086,COMPLETE
499,25.817823040061118,2024-03-04 11:44:17.366097,2024-03-04 11:44:17.404621,0 days 00:00:00.038524,2.1476165815341304,35.23472998242983,0.5727796679438892,521.4424130818414,1366.1640167882517,COMPLETE
500,32.71268296942353,2024-03-04 11:44:17.611717,2024-03-04 11:44:17.644396,0 days 00:00:00.032679,2.164090793399336,35.24017214536792,0.5536149563258851,520.1373990077789,1366.626929727382,COMPLETE
501,243.9103555514924,2024-03-04 11:44:17.825296,2024-03-04 11:44:17.858462,0 days 00:00:00.033166,1.8932536990806381,34.97654722249184,0.5774978348511636,509.00921276334594,1363.3069538555537,COMPLETE
502,1435.1772295700193,2024-03-04 11:44:18.052549,2024-03-04 11:44:18.083878,0 days 00:00:00.031329,2.089097043919225,35.54497391605553,0.45111662100138616,662.8713299743481,1354.4941998874951,COMPLETE
503,1141.7027935114215,2024-03-04 11:44:18.268083,2024-03-04 11:44:18.299748,0 days 00:00:00.031665,1.9090800108720296,35.07550642384924,0.47981261340411135,635.2971857557098,1365.6137267169206,COMPLETE
504,1351.1565831414414,2024-03-04 11:44:18.493437,2024-03-04 11:44:18.524924,0 days 00:00:00.031487,2.0642900468223107,35.50417301968126,0.5947551982512187,623.880247478216,1373.934646541329,COMPLETE
505,146.39819677226467,2024-03-04 11:44:18.721027,2024-03-04 11:44:18.752026,0 days 00:00:00.030999,2.007005459707602,35.60913217811635,0.5846140505182442,506.85243634759235,1381.754990481491,COMPLETE
506,1385.6127095192955,2024-03-04 11:44:18.935778,2024-03-04 11:44:18.966940,0 days 00:00:00.031162,2.0480140064158614,35.16235078430761,0.5662498804510867,621.0992146463797,1426.2033018195955,COMPLETE
507,1338.1384243854734,2024-03-04 11:44:19.165464,2024-03-04 11:44:19.198922,0 days 00:00:00.033458,2.154581911705217,35.0847548301291,0.5728268339474515,630.4024834664913,1341.3500447381273,COMPLETE
508,66.47241071629752,2024-03-04 11:44:19.406357,2024-03-04 11:44:19.441276,0 days 00:00:00.034919,2.1184881181967303,35.80324342359531,0.4984305843173671,523.7234073315574,1378.2789621403758,COMPLETE
509,1085.636151179473,2024-03-04 11:44:19.642659,2024-03-04 11:44:19.673920,0 days 00:00:00.031261,1.8990445822799686,35.326231704169025,0.5608844728586456,615.7363887403249,1360.097157542986,COMPLETE
510,33.102322983932474,2024-03-04 11:44:19.851767,2024-03-04 11:44:19.882392,0 days 00:00:00.030625,2.1185498196579036,34.77545929690393,0.5793023054087039,514.5732545432236,1391.40494497937,COMPLETE
511,50.44895811239716,2024-03-04 11:44:20.076962,2024-03-04 11:44:20.108467,0 days 00:00:00.031505,2.1688492410179485,35.07186249514867,0.5673310960244882,526.773272489448,1352.6643101240861,COMPLETE
512,627.7287971553495,2024-03-04 11:44:20.309905,2024-03-04 11:44:20.344991,0 days 00:00:00.035086,2.1736564729582595,35.3991865369131,0.5566579460892106,572.3692084349934,1345.9153538594894,COMPLETE
513,71.43414478641064,2024-03-04 11:44:20.547680,2024-03-04 11:44:20.582242,0 days 00:00:00.034562,2.1093195859731773,36.54998400596001,0.48808021606010793,520.5619134126102,1404.6104603571976,COMPLETE
514,81.126223874955,2024-03-04 11:44:20.786034,2024-03-04 11:44:20.820390,0 days 00:00:00.034356,2.081867813980203,32.66601808821672,0.5868610844478327,529.5230658407637,1367.0857696513995,COMPLETE
515,1883.107930249748,2024-03-04 11:44:21.019639,2024-03-04 11:44:21.054288,0 days 00:00:00.034649,2.0496165143664853,34.923524265468245,0.5719542496930338,652.0082263209689,1525.612176645714,COMPLETE
516,105.61736149200789,2024-03-04 11:44:21.247094,2024-03-04 11:44:21.280894,0 days 00:00:00.033800,2.036407342556173,30.082247262822214,0.5502009724889874,533.0829441339479,1337.4750078378459,COMPLETE
517,57.087191862985186,2024-03-04 11:44:21.469607,2024-03-04 11:44:21.501427,0 days 00:00:00.031820,2.0299400224298205,32.37924559514653,0.5631950340544577,517.666049606605,1450.1094318373287,COMPLETE
518,2727.779827388924,2024-03-04 11:44:21.683611,2024-03-04 11:44:21.714672,0 days 00:00:00.031061,1.9225612199708422,32.836600091468796,0.5412955482006271,781.9883380766917,1354.4292487555606,COMPLETE
519,80.52041544607134,2024-03-04 11:44:21.906982,2024-03-04 11:44:21.938820,0 days 00:00:00.031838,2.128159864260133,34.64250116102297,0.575160140358588,524.8389269022766,1377.2396491131976,COMPLETE
520,839.562955478702,2024-03-04 11:44:22.138193,2024-03-04 11:44:22.173278,0 days 00:00:00.035085,2.1421882948172066,32.62002395826913,0.5684822908965526,583.007706906999,1395.78291448702,COMPLETE
521,286.337853920921,2024-03-04 11:44:22.358303,2024-03-04 11:44:22.389395,0 days 00:00:00.031092,2.133415237159329,32.15157031381685,0.5815510144511863,531.7606002340463,1457.1585844357749,COMPLETE
522,107.86632352636748,2024-03-04 11:44:22.572885,2024-03-04 11:44:22.604205,0 days 00:00:00.031320,2.0922710204946835,32.85785420756482,0.5592442017150454,500.50085008567237,1572.397686318305,COMPLETE
523,1066.024234314593,2024-03-04 11:44:22.784205,2024-03-04 11:44:22.815697,0 days 00:00:00.031492,2.0571045770280025,36.256100330665156,0.5713264275829881,594.6653712878799,1410.6761226709987,COMPLETE
524,1378.8062299005132,2024-03-04 11:44:22.993302,2024-03-04 11:44:23.024658,0 days 00:00:00.031356,1.941784900219726,35.43738278551572,0.5647735422924705,642.7493155708406,1343.5647415720787,COMPLETE
525,1894.5844995935404,2024-03-04 11:44:23.202395,2024-03-04 11:44:23.233642,0 days 00:00:00.031247,2.014483455165315,35.15206497932733,0.5746986823480273,683.444785424949,1360.409872897068,COMPLETE
526,226.1739205639752,2024-03-04 11:44:23.413005,2024-03-04 11:44:23.444720,0 days 00:00:00.031715,2.1547968972394056,35.76017837078816,0.5474490937917207,545.6414921476286,1331.6017203834415,COMPLETE
527,1152.7737439268378,2024-03-04 11:44:23.631314,2024-03-04 11:44:23.663027,0 days 00:00:00.031713,2.0541365049897977,33.033039168712826,0.5626434193908026,611.1845810191849,1387.3404004621916,COMPLETE
528,2464.492757500306,2024-03-04 11:44:23.846236,2024-03-04 11:44:23.877412,0 days 00:00:00.031176,2.1087740557285883,32.267528232348795,0.5684117794932638,742.9667925672188,1350.0908474290527,COMPLETE
529,109.81252397250694,2024-03-04 11:44:24.070208,2024-03-04 11:44:24.102575,0 days 00:00:00.032367,1.8805062292608852,35.26029262124738,0.5566399539033439,537.1921181940819,1284.6096099372257,COMPLETE
530,1368.3096470759792,2024-03-04 11:44:24.298897,2024-03-04 11:44:24.330493,0 days 00:00:00.031596,1.9042710574284634,30.26578949099444,0.5781873919579192,675.8314252255016,1251.362863381664,COMPLETE
531,2732.1303020373457,2024-03-04 11:44:24.508161,2024-03-04 11:44:24.554136,0 days 00:00:00.045975,2.191537244279996,34.4574763975165,0.5717227853124248,762.8057911922659,1369.4884810391118,COMPLETE
532,971.8171594691299,2024-03-04 11:44:24.745037,2024-03-04 11:44:24.777090,0 days 00:00:00.032053,2.185811538105739,32.59425374795648,0.5530719902743354,604.833134409593,1341.4168200327483,COMPLETE
533,123.91044263549941,2024-03-04 11:44:24.975072,2024-03-04 11:44:25.009572,0 days 00:00:00.034500,2.122450288693116,35.60810777569969,0.5664549634807993,513.0560837918598,1468.3510405450102,COMPLETE
534,28.180316810506092,2024-03-04 11:44:25.195087,2024-03-04 11:44:25.227242,0 days 00:00:00.032155,2.1161206239784187,34.77280939422884,0.5077918228587968,525.6138080335173,1400.4475271182127,COMPLETE
535,2083.5540442321785,2024-03-04 11:44:25.421211,2024-03-04 11:44:25.454445,0 days 00:00:00.033234,2.0213887355520344,34.53234045257856,0.5365733117945335,713.7864333378855,1325.8520765418034,COMPLETE
536,1950.1716734578424,2024-03-04 11:44:25.644266,2024-03-04 11:44:25.677069,0 days 00:00:00.032803,1.9296043874952582,31.04903101677614,0.5429958357865992,719.7169426200902,1298.3342682121238,COMPLETE
537,517.089257101558,2024-03-04 11:44:25.867153,2024-03-04 11:44:25.899805,0 days 00:00:00.032652,2.062821888904568,33.1550621267377,0.5632318337936003,542.3144543721268,1513.6485197496143,COMPLETE
538,688.2695469586089,2024-03-04 11:44:26.082638,2024-03-04 11:44:26.114968,0 days 00:00:00.032330,2.0135477990368535,33.571429671533174,0.5753436661034792,557.1554739702264,1494.2652396360825,COMPLETE
539,1589.7489918818478,2024-03-04 11:44:26.300279,2024-03-04 11:44:26.337363,0 days 00:00:00.037084,2.0913989632375785,34.127147516906014,0.4222741998953393,656.2265706577074,1541.7702666807513,COMPLETE
540,21.371470717340145,2024-03-04 11:44:26.524985,2024-03-04 11:44:26.556981,0 days 00:00:00.031996,2.0790314138252435,32.458566138245004,0.5699231202557808,530.6051254007568,1334.340300178244,COMPLETE
541,1725.0243055358965,2024-03-04 11:44:26.740290,2024-03-04 11:44:26.772895,0 days 00:00:00.032605,1.9854703145903108,32.396387607511464,0.5703924564130715,679.5507310838625,1333.3873540249538,COMPLETE
542,888.8593886285065,2024-03-04 11:44:26.959779,2024-03-04 11:44:26.992925,0 days 00:00:00.033146,2.0386793515917847,32.16694143274712,0.5778166036389362,601.4530365577292,1324.6266777545045,COMPLETE
543,153.5703237925579,2024-03-04 11:44:27.175072,2024-03-04 11:44:27.207131,0 days 00:00:00.032059,1.9979725110402276,32.460751651823614,0.5977638805742614,518.4276933274086,1338.1420510466198,COMPLETE
544,253.74076607862577,2024-03-04 11:44:27.399242,2024-03-04 11:44:27.437457,0 days 00:00:00.038215,2.043237686674089,36.732059050262336,0.583117452657067,526.4066592280108,1445.0768000191063,COMPLETE
545,127.74043481309471,2024-03-04 11:44:27.630959,2024-03-04 11:44:27.664066,0 days 00:00:00.033107,2.143483956554452,32.55230437862235,0.5025613453578757,530.8616240235423,1332.1796116680707,COMPLETE
546,78.64868947735708,2024-03-04 11:44:27.851938,2024-03-04 11:44:27.884117,0 days 00:00:00.032179,2.034326254909283,32.27819644693515,0.472219385985946,521.4084180446013,1536.934405055955,COMPLETE
547,280.4968730162708,2024-03-04 11:44:28.071077,2024-03-04 11:44:28.103066,0 days 00:00:00.031989,2.1019814531372703,35.040687166873525,0.5680393598888616,507.17580168200567,1318.461156513111,COMPLETE
548,139.28075440336946,2024-03-04 11:44:28.280119,2024-03-04 11:44:28.312000,0 days 00:00:00.031881,2.052332357349132,32.70648873287819,0.5735263440064486,539.4199569528714,1346.8502677862598,COMPLETE
549,2423.7690961826956,2024-03-04 11:44:28.506124,2024-03-04 11:44:28.543511,0 days 00:00:00.037387,2.085610710524122,32.09124974562708,0.5907838521890159,730.3109208456085,1389.4398515918213,COMPLETE
550,1914.2691449894694,2024-03-04 11:44:28.728816,2024-03-04 11:44:28.760619,0 days 00:00:00.031803,2.102956456719358,33.48197103329611,0.559281998437797,696.8168049154383,1308.780117032637,COMPLETE
551,2633.932212391981,2024-03-04 11:44:28.941292,2024-03-04 11:44:28.973398,0 days 00:00:00.032106,1.9922368388667768,33.93250485339168,0.517511679072581,771.6741381277243,1335.5645193689397,COMPLETE
552,995.8144694154619,2024-03-04 11:44:29.151682,2024-03-04 11:44:29.184070,0 days 00:00:00.032388,2.0762499370872236,35.92835127373519,0.5641284179332289,589.8880622524772,1408.7083900006137,COMPLETE
